index,off,off_hex,rid_07_rel,rid_08_rel,rid_09_rel,rid_0A_rel,rid_0B_rel
28622,907846588,0x361CA3BC,-1,-1,-1,96,328
28623,907850387,0x361CB293,-1,-1,-1,96,331
28624,907861211,0x361CDCDB,-1,-1,-1,96,-1
28625,907870217,0x361D0009,-1,-1,-1,96,320
28626,907873914,0x361D0E7A,-1,-1,-1,96,302
28627,907878720,0x361D2140,-1,-1,-1,96,549
28628,907884084,0x361D3634,-1,-1,-1,96,282
28629,907887719,0x361D4467,-1,-1,-1,96,312
28630,907892684,0x361D57CC,-1,-1,-1,96,-1
28631,907898264,0x361D6D98,-1,-1,-1,96,351
28632,907901767,0x361D7B47,-1,-1,-1,96,377
28633,907906643,0x361D8E53,-1,-1,-1,96,-1
28634,907912229,0x361DA425,-1,-1,-1,96,381
28635,907915830,0x361DB236,-1,-1,-1,96,370
28636,907926633,0x361DDC69,-1,-1,-1,96,-1
28637,907935418,0x361DFEBA,-1,-1,-1,96,362
28638,907938869,0x361E0C35,-1,-1,-1,96,354
28639,907943775,0x361E1F5F,-1,-1,-1,96,-1
28640,907949118,0x361E343E,-1,-1,-1,96,401
28641,907952590,0x361E41CE,-1,-1,-1,96,371
28642,907957722,0x361E55DA,-1,-1,-1,96,-1
28643,907963457,0x361E6C41,-1,-1,-1,96,433
28644,907967241,0x361E7B09,-1,-1,-1,96,412
28645,907972551,0x361E8FC7,-1,-1,-1,96,-1
28646,907978369,0x361EA681,-1,-1,-1,96,459
28647,907982247,0x361EB5A7,-1,-1,-1,96,486
28648,907993508,0x361EE1A4,-1,-1,-1,96,-1
28649,908002960,0x361F0690,-1,-1,-1,96,505
28650,908006952,0x361F1628,-1,-1,-1,96,457
28651,908012736,0x361F2CC0,-1,-1,-1,96,-1
28652,908018988,0x361F452C,-1,-1,-1,96,413
28653,908023230,0x361F55BE,-1,-1,-1,96,386
28654,908029225,0x361F6D29,-1,-1,-1,96,-1
28655,908035454,0x361F857E,-1,-1,-1,96,353
28656,908039640,0x361F95D8,-1,-1,-1,96,356
28657,908045631,0x361FAD3F,-1,-1,-1,96,-1
28658,908051380,0x361FC3B4,-1,-1,-1,96,344
28659,908055426,0x361FD382,-1,-1,-1,96,395
28660,908066525,0x361FFEDD,-1,-1,-1,96,-1
28661,908075517,0x362021FD,-1,-1,-1,96,326
28662,908079398,0x36203126,-1,-1,-1,96,360
28663,908084885,0x36204695,-1,-1,-1,96,-1
28664,908090410,0x36205C2A,-1,-1,-1,96,331
28665,908094163,0x36206AD3,-1,-1,-1,96,365
28666,908099486,0x36207F9E,-1,-1,-1,96,-1
28667,908105207,0x362095F7,-1,-1,-1,96,410
28668,908109122,0x3620A542,-1,-1,-1,96,430
28669,908114618,0x3620BABA,-1,-1,-1,96,-1
28670,908120692,0x3620D274,-1,-1,-1,96,501
28671,908124692,0x3620E214,-1,-1,-1,96,489
28672,908135826,0x36210D92,-1,-1,-1,96,-1
28673,908144833,0x362130C1,-1,-1,-1,96,532
28674,908149640,0x36214388,-1,-1,-1,96,594
28675,908156197,0x36215D25,-1,-1,-1,96,-1
28676,908162718,0x3621769E,-1,-1,-1,96,589
28677,908168284,0x36218C5C,-1,-1,-1,96,-1
28678,908175172,0x3621A744,-1,-1,-1,96,-1
28679,908182012,0x3621C1FC,-1,-1,-1,96,546
28680,908187486,0x3621D75E,-1,-1,-1,96,477
28681,908194004,0x3621F0D4,-1,-1,-1,96,-1
28682,908200866,0x36220BA2,-1,-1,-1,96,401
28683,908205382,0x36221D46,-1,-1,-1,96,371
28684,908216272,0x362247D0,-1,-1,-1,96,-1
28685,908225191,0x36226AA7,-1,-1,-1,96,372
28686,908229032,0x362279A8,-1,-1,-1,96,395
28687,908234346,0x36228E6A,-1,-1,-1,96,-1
28688,908240207,0x3622A54F,-1,-1,-1,96,349
28689,908243961,0x3622B3F9,-1,-1,-1,96,395
28690,908249429,0x3622C955,-1,-1,-1,96,-1
28691,908255501,0x3622E10D,-1,-1,-1,96,390
28692,908259518,0x3622F0BE,-1,-1,-1,96,403
28693,908265023,0x3623063F,-1,-1,-1,96,-1
28694,908270943,0x36231D5F,-1,-1,-1,96,387
28695,908275185,0x36232DF1,-1,-1,-1,96,437
28696,908286346,0x3623598A,-1,-1,-1,96,-1
28697,908295621,0x36237DC5,-1,-1,-1,96,392
28698,908299785,0x36238E09,-1,-1,-1,96,438
28699,908305249,0x3623A361,-1,-1,-1,96,-1
28700,908311444,0x3623BB94,-1,-1,-1,96,412
28701,908315624,0x3623CBE8,-1,-1,-1,96,437
28702,908321293,0x3623E20D,-1,-1,-1,96,-1
28703,908331771,0x36240AFB,-1,-1,-1,96,430
28704,908337312,0x362420A0,-1,-1,-1,96,-1
28705,908343290,0x362437FA,-1,-1,-1,96,416
28706,908347513,0x36244879,-1,-1,-1,96,457
28707,908358204,0x3624723C,-1,-1,-1,96,-1
28708,908367297,0x362495C1,-1,-1,-1,96,398
28709,908371201,0x3624A501,-1,-1,-1,96,419
28710,908376488,0x3624B9A8,-1,-1,-1,96,-1
28711,908382232,0x3624D018,-1,-1,-1,96,394
28712,908386015,0x3624DEDF,-1,-1,-1,96,426
28713,908391432,0x3624F408,-1,-1,-1,96,-1
28714,908397347,0x36250B23,-1,-1,-1,96,398
28715,908401304,0x36251A98,-1,-1,-1,96,427
28716,908406780,0x36252FFC,-1,-1,-1,96,-1
28717,908412686,0x3625470E,-1,-1,-1,96,398
28718,908416843,0x3625574B,-1,-1,-1,96,428
28719,908427259,0x36257FFB,-1,-1,-1,96,-1
28720,908436320,0x3625A360,-1,-1,-1,96,366
28721,908440088,0x3625B218,-1,-1,-1,96,368
28722,908445367,0x3625C6B7,-1,-1,-1,96,-1
28723,908450913,0x3625DC61,-1,-1,-1,96,356
28724,908454485,0x3625EA55,-1,-1,-1,96,406
28725,908459727,0x3625FECF,-1,-1,-1,96,-1
28726,908465414,0x36261506,-1,-1,-1,96,408
28727,908469412,0x362624A4,-1,-1,-1,96,383
28728,908474819,0x362639C3,-1,-1,-1,96,-1
28729,908480545,0x36265021,-1,-1,-1,96,339
28730,908484415,0x36265F3F,-1,-1,-1,96,394
28731,908494757,0x362687A5,-1,-1,-1,96,-1
28732,908503693,0x3626AA8D,-1,-1,-1,96,351
28733,908507193,0x3626B839,-1,-1,-1,96,342
28734,908512193,0x3626CBC1,-1,-1,-1,96,-1
28735,908517513,0x3626E089,-1,-1,-1,96,353
28736,908521105,0x3626EE91,-1,-1,-1,96,318
28737,908526042,0x362701DA,-1,-1,-1,96,-1
28738,908531570,0x36271772,-1,-1,-1,96,335
28739,908535228,0x362725BC,-1,-1,-1,96,340
28740,908540181,0x36273915,-1,-1,-1,96,-1
28741,908545702,0x36274EA6,-1,-1,-1,96,352
28742,908549497,0x36275D79,-1,-1,-1,96,357
28743,908559699,0x36278553,-1,-1,-1,96,-1
28744,908568796,0x3627A8DC,-1,-1,-1,96,345
28745,908572431,0x3627B70F,-1,-1,-1,96,347
28746,908577396,0x3627CA74,-1,-1,-1,96,-1
28747,908583002,0x3627E05A,-1,-1,-1,96,363
28748,908586834,0x3627EF52,-1,-1,-1,96,395
28749,908591929,0x36280339,-1,-1,-1,96,-1
28750,908598045,0x36281B1D,-1,-1,-1,96,355
28751,908602022,0x36282AA6,-1,-1,-1,96,351
28752,908607239,0x36283F07,-1,-1,-1,96,-1
28753,908613436,0x3628573C,-1,-1,-1,96,368
28754,908617634,0x362867A2,-1,-1,-1,96,361
28755,908628178,0x362890D2,-1,-1,-1,96,-1
28756,908637295,0x3628B46F,-1,-1,-1,96,417
28757,908641473,0x3628C4C1,-1,-1,-1,96,390
28758,908646917,0x3628DA05,-1,-1,-1,96,-1
28759,908653240,0x3628F2B8,-1,-1,-1,96,398
28760,908657624,0x362903D8,-1,-1,-1,96,464
28761,908663819,0x36291C0B,-1,-1,-1,96,-1
28762,908670465,0x36293601,-1,-1,-1,96,433
28763,908674921,0x36294769,-1,-1,-1,96,451
28764,908680813,0x36295E6D,-1,-1,-1,96,-1
28765,908687215,0x3629776F,-1,-1,-1,96,432
28766,908691662,0x362988CE,-1,-1,-1,96,471
28767,908702680,0x3629B3D8,-1,-1,-1,96,-1
28768,908711736,0x3629D738,-1,-1,-1,96,415
28769,908715832,0x3629E738,-1,-1,-1,96,436
28770,908721526,0x3629FD76,-1,-1,-1,96,-1
28771,908727792,0x362A15F0,-1,-1,-1,96,416
28772,908732038,0x362A2686,-1,-1,-1,96,422
28773,908738929,0x362A4171,-1,-1,-1,96,-1
28774,908746840,0x362A6058,-1,-1,-1,96,477
28775,908752230,0x362A7566,-1,-1,-1,96,-1
28776,908761394,0x362A9932,-1,-1,-1,96,-1
28777,908774312,0x362ACBA8,-1,-1,-1,96,-1
28778,908787770,0x362B003A,-1,-1,-1,96,-1
28779,908802882,0x362B3B42,-1,-1,-1,96,-1
28780,908814394,0x362B683A,-1,-1,-1,96,-1
28781,908822047,0x362B861F,-1,-1,-1,96,-1
28782,908831498,0x362BAB0A,-1,-1,-1,96,-1
28783,908842499,0x362BD603,-1,-1,-1,96,-1
28784,908851367,0x362BF8A7,-1,-1,-1,96,-1
28785,908862311,0x362C2367,-1,-1,-1,96,-1
28786,908873371,0x362C4E9B,-1,-1,-1,96,-1
28787,908882398,0x362C71DE,-1,-1,-1,96,-1
28788,908892911,0x362C9AEF,-1,-1,-1,96,-1
28789,908902915,0x362CC203,-1,-1,-1,96,-1
28790,908911101,0x362CE1FD,-1,-1,-1,96,-1
28791,908924911,0x362D17EF,-1,-1,-1,96,-1
28792,908935285,0x362D4075,-1,-1,-1,96,604
28793,908942215,0x362D5B87,-1,-1,-1,96,547
28794,908949939,0x362D79B3,-1,-1,-1,96,-1
28795,908957316,0x362D9684,-1,-1,-1,96,474
28796,908962124,0x362DA94C,-1,-1,-1,96,347
28797,908967133,0x362DBCDD,-1,-1,-1,96,-1
28798,908973902,0x362DD74E,-1,-1,-1,96,455
28799,908978759,0x362DEA47,-1,-1,-1,96,425
28800,908984489,0x362E00A9,-1,-1,-1,96,-1
28801,908990271,0x362E173F,-1,-1,-1,96,340
28802,908994247,0x362E26C7,-1,-1,-1,96,339
28803,909004989,0x362E50BD,-1,-1,-1,96,-1
28804,909012535,0x362E6E37,-1,-1,-1,96,285
28805,909015954,0x362E7B92,-1,-1,-1,96,316
28806,909020236,0x362E8C4C,-1,-1,-1,96,-1
28807,909025437,0x362EA09D,-1,-1,-1,96,308
28808,909028692,0x362EAD54,-1,-1,-1,96,328
28809,909033025,0x362EBE41,-1,-1,-1,96,586
28810,909038375,0x362ED327,-1,-1,-1,96,415
28811,909042130,0x362EE1D2,-1,-1,-1,96,370
28812,909046670,0x362EF38E,-1,-1,-1,96,-1
28813,909052329,0x362F09A9,-1,-1,-1,96,409
28814,909055889,0x362F1791,-1,-1,-1,96,376
28815,909066459,0x362F40DB,-1,-1,-1,96,-1
28816,909074048,0x362F5E80,-1,-1,-1,96,351
28817,909077467,0x362F6BDB,-1,-1,-1,96,339
28818,909100113,0x362FC451,-1,-1,-1,96,-1
28819,909111354,0x362FF03A,-1,-1,-1,96,553
28820,909128557,0x3630336D,-1,-1,-1,96,-1
28821,909183805,0x36310B3D,-1,-1,-1,96,-1
28822,909220816,0x36319BD0,-1,-1,-1,96,-1
28823,909241201,0x3631EB71,-1,-1,-1,96,435
28824,909269369,0x36325979,-1,-1,-1,96,-1
28825,909277252,0x36327844,-1,-1,-1,96,-1
28826,909298110,0x3632C9BE,-1,-1,-1,96,-1
28827,909306835,0x3632EBD3,-1,-1,-1,96,351
28828,909311547,0x3632FE3B,-1,-1,-1,96,-1
28829,909422906,0x3634B13A,-1,-1,-1,96,360
28830,909431530,0x3634D2EA,-1,-1,-1,96,-1
28831,909436988,0x3634E83C,-1,-1,-1,96,-1
28832,909440539,0x3634F61B,-1,-1,-1,96,-1
28833,909471802,0x3635703A,-1,-1,-1,96,317
28834,909488038,0x3635AFA6,-1,-1,-1,96,-1
28835,909580250,0x363717DA,-1,-1,-1,96,-1
28836,909583914,0x3637262A,-1,-1,-1,96,-1
28837,909594900,0x36375114,-1,-1,-1,96,-1
28838,909663712,0x36385DE0,-1,-1,-1,96,-1
28839,909668845,0x363871ED,-1,-1,-1,96,417
28840,909695252,0x3638D914,-1,-1,-1,96,-1
28841,909709589,0x36391115,-1,-1,-1,96,338
28842,909728891,0x36395C7B,-1,-1,-1,96,-1
28843,909734576,0x363972B0,-1,-1,-1,96,354
28844,909775679,0x363A133F,-1,-1,-1,96,335
28845,909800390,0x363A73C6,-1,-1,-1,96,-1
28846,909814486,0x363AAAD6,-1,-1,-1,96,-1
28847,909849811,0x363B34D3,-1,-1,-1,96,361
28848,909858045,0x363B54FD,-1,-1,-1,96,604
28849,909877085,0x363B9F5D,-1,-1,-1,96,-1
28850,909898477,0x363BF2ED,-1,-1,-1,96,383
28851,909911468,0x363C25AC,-1,-1,-1,96,-1
28852,909915029,0x363C3395,-1,-1,-1,96,-1
28853,909938156,0x363C8DEC,-1,-1,-1,96,-1
28854,909946640,0x363CAF10,-1,-1,-1,96,-1
28855,909973056,0x363D1640,-1,-1,-1,96,-1
28856,909981757,0x363D383D,-1,-1,-1,96,-1
28857,910001385,0x363D84E9,-1,-1,-1,96,-1
28858,910013774,0x363DB54E,-1,-1,-1,96,431
28859,910023932,0x363DDCFC,-1,-1,-1,96,-1
28860,910038295,0x363E1517,-1,-1,-1,96,437
28861,910047230,0x363E37FE,-1,-1,-1,96,-1
28862,910079822,0x363EB74E,-1,-1,-1,96,471
28863,910089988,0x363EDF04,-1,-1,-1,96,-1
28864,910104257,0x363F16C1,-1,-1,-1,96,496
28865,910113080,0x363F3938,-1,-1,-1,96,-1
28866,910145367,0x363FB757,-1,-1,-1,96,495
28867,910186241,0x36405701,-1,-1,-1,96,513
28868,910196901,0x364080A5,-1,-1,-1,96,-1
28869,910222285,0x3640E3CD,-1,-1,-1,96,-1
28870,910235304,0x364116A8,-1,-1,-1,96,377
28871,910244329,0x364139E9,-1,-1,-1,96,440
28872,910287565,0x3641E2CD,-1,-1,-1,96,-1
28873,910292858,0x3641F77A,-1,-1,-1,96,444
28874,910301343,0x3642189F,-1,-1,-1,96,-1
28875,910321138,0x364265F2,-1,-1,-1,96,-1
28876,910354138,0x3642E6DA,-1,-1,-1,96,-1
28877,910359709,0x3642FC9D,-1,-1,-1,96,-1
28878,910369069,0x3643212D,-1,-1,-1,96,-1
28879,910388855,0x36436E77,-1,-1,-1,96,-1
28880,910400537,0x36439C19,-1,-1,-1,96,402
28881,910449770,0x36445C6A,-1,-1,-1,96,-1
28882,910457723,0x36447B7B,-1,-1,-1,96,363
28883,910460954,0x3644881A,-1,-1,-1,96,-1
28884,910464962,0x364497C2,-1,-1,-1,96,-1
28885,910476898,0x3644C662,-1,-1,-1,96,-1
28886,910494323,0x36450A73,-1,-1,-1,96,-1
28887,910507812,0x36453F24,-1,-1,-1,96,-1
28888,910516098,0x36455F82,-1,-1,-1,96,-1
28889,910523481,0x36457C59,-1,-1,-1,96,523
28890,910531341,0x36459B0D,-1,-1,-1,96,-1
28891,910539823,0x3645BC2F,-1,-1,-1,96,337
28892,910565181,0x36461F3D,-1,-1,-1,96,-1
28893,910581262,0x36465E0E,-1,-1,-1,96,512
28894,910589408,0x36467DE0,-1,-1,-1,96,367
28895,910607499,0x3646C48B,-1,-1,-1,96,-1
28896,910645594,0x3647595A,-1,-1,-1,96,-1
28897,910655527,0x36478027,-1,-1,-1,96,518
28898,910670896,0x3647BC30,-1,-1,-1,96,504
28899,910696441,0x36481FF9,-1,-1,-1,96,-1
28900,910712468,0x36485E94,-1,-1,-1,96,537
28901,910778634,0x3649610A,-1,-1,-1,96,562
28902,910786141,0x36497E5D,-1,-1,-1,96,333
28903,910798572,0x3649AEEC,-1,-1,-1,96,-1
28904,910819620,0x364A0124,-1,-1,-1,96,355
28905,910836660,0x364A43B4,-1,-1,-1,96,554
28906,910902875,0x364B465B,-1,-1,-1,96,382
28907,910926112,0x364BA120,-1,-1,-1,96,-1
28908,910933752,0x364BBEF8,-1,-1,-1,96,395
28909,910937400,0x364BCD38,-1,-1,-1,96,-1
28910,910942181,0x364BDFE5,-1,-1,-1,96,-1
28911,910954425,0x364C0FB9,-1,-1,-1,96,-1
28912,910958916,0x364C2144,-1,-1,-1,96,342
28913,910966762,0x364C3FEA,-1,-1,-1,96,563
28914,910984122,0x364C83BA,-1,-1,-1,96,-1
28915,910991611,0x364CA0FB,-1,-1,-1,96,369
28916,911007183,0x364CDDCF,-1,-1,-1,96,-1
28917,911017129,0x364D04A9,-1,-1,-1,96,385
28918,911025863,0x364D26C7,-1,-1,-1,96,-1
28919,911044780,0x364D70AC,-1,-1,-1,96,-1
28920,911060167,0x364DACC7,-1,-1,-1,96,-1
28921,911099218,0x364E4552,-1,-1,-1,96,-1
28922,911114871,0x364E8277,-1,-1,-1,96,588
28923,911131222,0x364EC256,-1,-1,-1,96,376
28924,911155925,0x364F22D5,-1,-1,-1,96,-1
28925,911164224,0x364F4340,-1,-1,-1,96,359
28926,911212486,0x364FFFC6,-1,-1,-1,96,-1
28927,911238519,0x36506577,-1,-1,-1,96,544
28928,911246549,0x365084D5,-1,-1,-1,96,-1
28929,911282364,0x365110BC,-1,-1,-1,96,-1
28930,911287203,0x365123A3,-1,-1,-1,96,258
28931,911299216,0x36515290,-1,-1,-1,96,-1
28932,911324230,0x3651B446,-1,-1,-1,96,-1
28933,911339799,0x3651F117,-1,-1,-1,96,-1
28934,911344619,0x365203EB,-1,-1,-1,96,364
28935,911381392,0x36529390,-1,-1,-1,96,-1
28936,911435086,0x3653654E,-1,-1,-1,96,-1
28937,911459300,0x3653C3E4,-1,-1,-1,96,571
28938,911467383,0x3653E377,-1,-1,-1,96,421
28939,911519925,0x3654B0B5,-1,-1,-1,96,498
28940,911524825,0x3654C3D9,-1,-1,-1,96,296
28941,911550628,0x365528A4,-1,-1,-1,96,-1
28942,911566157,0x3655654D,-1,-1,-1,96,511
28943,911573705,0x365582C9,-1,-1,-1,96,-1
28944,911590591,0x3655C4BF,-1,-1,-1,96,506
28945,911598862,0x3655E50E,-1,-1,-1,96,324
28946,911609074,0x36560CF2,-1,-1,-1,96,-1
28947,911617448,0x36562DA8,-1,-1,-1,96,-1
28948,911650613,0x3656AF35,-1,-1,-1,96,-1
28949,911669582,0x3656F94E,-1,-1,-1,96,-1
28950,911713319,0x3657A427,-1,-1,-1,96,-1
28951,911718744,0x3657B958,-1,-1,-1,96,-1
28952,911733595,0x3657F35B,-1,-1,-1,96,-1
28953,911750937,0x36583719,-1,-1,-1,96,-1
28954,911765070,0x36586E4E,-1,-1,-1,96,-1
28955,911770969,0x36588559,-1,-1,-1,96,425
28956,911780450,0x3658AA62,-1,-1,-1,96,-1
28957,911791405,0x3658D52D,-1,-1,-1,96,-1
28958,911803135,0x365902FF,-1,-1,-1,96,-1
28959,911812573,0x365927DD,-1,-1,-1,96,468
28960,911821837,0x36594C0D,-1,-1,-1,96,-1
28961,911837068,0x3659878C,-1,-1,-1,96,-1
28962,911853237,0x3659C6B5,-1,-1,-1,96,-1
28963,911874758,0x365A1AC6,-1,-1,-1,96,-1
28964,911902654,0x365A87BE,-1,-1,-1,96,419
28965,911952445,0x365B4A3D,-1,-1,-1,96,478
28966,911961594,0x365B6DFA,-1,-1,-1,96,-1
28967,911977254,0x365BAB26,-1,-1,-1,96,-1
28968,911998235,0x365BFD1B,-1,-1,-1,96,-1
28969,912001981,0x365C0BBD,-1,-1,-1,96,428
28970,912012311,0x365C3417,-1,-1,-1,96,-1
28971,912034162,0x365C8972,-1,-1,-1,96,336
28972,912042768,0x365CAB10,-1,-1,-1,96,-1
28973,912076132,0x365D2D64,-1,-1,-1,96,-1
28974,912083997,0x365D4C1D,-1,-1,-1,96,328
28975,912093309,0x365D707D,-1,-1,-1,96,-1
28976,912110367,0x365DB31F,-1,-1,-1,96,-1
28977,912120101,0x365DD925,-1,-1,-1,96,-1
28978,912157897,0x365E6CC9,-1,-1,-1,96,-1
28979,912167410,0x365E91F2,-1,-1,-1,96,556
28980,912190755,0x365EED23,-1,-1,-1,96,-1
28981,912207303,0x365F2DC7,-1,-1,-1,96,-1
28982,912216147,0x365F5053,-1,-1,-1,96,-1
28983,912223738,0x365F6DFA,-1,-1,-1,96,-1
28984,912232488,0x365F9028,-1,-1,-1,96,-1
28985,912260431,0x365FFD4F,-1,-1,-1,96,-1
28986,912309017,0x3660BB19,-1,-1,-1,96,575
28987,912313886,0x3660CE1E,-1,-1,-1,96,302
28988,912347378,0x366150F2,-1,-1,-1,96,-1
28989,912375206,0x3661BDA6,-1,-1,-1,96,-1
28990,912404995,0x36623203,-1,-1,-1,96,453
28991,912416125,0x36625D7D,-1,-1,-1,96,-1
28992,912429982,0x3662939E,-1,-1,-1,96,472
28993,912453251,0x3662EE83,-1,-1,-1,96,-1
28994,912470966,0x366333B6,-1,-1,-1,96,-1
28995,912494540,0x36638FCC,-1,-1,-1,96,-1
28996,912504144,0x3663B550,-1,-1,-1,96,435
28997,912528163,0x36641323,-1,-1,-1,96,446
28998,912553815,0x36647757,-1,-1,-1,96,-1
28999,912561221,0x36649445,-1,-1,-1,96,-1
29000,912586366,0x3664F67E,-1,-1,-1,96,349
29001,912596534,0x36651E36,-1,-1,-1,96,-1
29002,912620218,0x36657ABA,-1,-1,-1,96,361
29003,912630895,0x3665A46F,-1,-1,-1,96,-1
29004,912653146,0x3665FB5A,-1,-1,-1,96,-1
29005,912672592,0x36664750,-1,-1,-1,96,-1
29006,912688890,0x366686FA,-1,-1,-1,96,-1
29007,912695253,0x36669FD5,-1,-1,-1,96,-1
29008,912727775,0x36671EDF,-1,-1,-1,96,-1
29009,912758932,0x36679894,-1,-1,-1,96,472
29010,912771834,0x3667CAFA,-1,-1,-1,96,-1
29011,912782683,0x3667F55B,-1,-1,-1,96,-1
29012,912789559,0x36681037,-1,-1,-1,96,-1
29013,912813606,0x36686E26,-1,-1,-1,96,-1
29014,912823986,0x366896B2,-1,-1,-1,96,-1
29015,912833128,0x3668BA68,-1,-1,-1,96,439
29016,912889907,0x36699833,-1,-1,-1,96,604
29017,912898963,0x3669BB93,-1,-1,-1,96,322
29018,912923695,0x366A1C2F,-1,-1,-1,96,326
29019,912937813,0x366A5355,-1,-1,-1,96,-1
29020,912950432,0x366A84A0,-1,-1,-1,96,-1
29021,912955955,0x366A9A33,-1,-1,-1,96,549
29022,912993228,0x366B2BCC,-1,-1,-1,96,-1
29023,912997970,0x366B3E52,-1,-1,-1,96,521
29024,913021473,0x366B9A21,-1,-1,-1,96,551
29025,913037766,0x366BD9C6,-1,-1,-1,96,438
29026,913081181,0x366C835D,-1,-1,-1,96,-1
29027,913100043,0x366CCD0B,-1,-1,-1,96,-1
29028,913128052,0x366D3A74,-1,-1,-1,96,483
29029,913157118,0x366DABFE,-1,-1,-1,96,-1
29030,913214970,0x366E8DFA,-1,-1,-1,96,-1
29031,913243324,0x366EFCBC,-1,-1,-1,96,443
29032,913300322,0x366FDB62,-1,-1,-1,96,-1
29033,913324974,0x36703BAE,-1,-1,-1,96,453
29034,913334432,0x367060A0,-1,-1,-1,96,-1
29035,913350327,0x36709EB7,-1,-1,-1,96,-1
29036,913391910,0x36714126,-1,-1,-1,96,-1
29037,913415498,0x36719D4A,-1,-1,-1,96,526
29038,913426710,0x3671C916,-1,-1,-1,96,-1
29039,913449621,0x36722295,-1,-1,-1,96,-1
29040,913483008,0x3672A500,-1,-1,-1,96,-1
29041,913489948,0x3672C01C,-1,-1,-1,96,-1
29042,913497692,0x3672DE5C,-1,-1,-1,96,-1
29043,913547151,0x36739F8F,-1,-1,-1,96,-1
29044,913581300,0x367424F4,-1,-1,-1,96,-1
29045,913588578,0x36744162,-1,-1,-1,96,601
29046,913608188,0x36748DFC,-1,-1,-1,96,-1
29047,913613459,0x3674A293,-1,-1,-1,96,-1
29048,913647048,0x367525C8,-1,-1,-1,96,-1
29049,913654146,0x36754182,-1,-1,-1,96,-1
29050,913684279,0x3675B737,-1,-1,-1,96,-1
29051,913708943,0x3676178F,-1,-1,-1,96,-1
29052,913737022,0x3676853E,-1,-1,-1,96,-1
29053,913786645,0x36774715,-1,-1,-1,96,-1
29054,913821413,0x3677CEE5,-1,-1,-1,96,-1
29055,913827663,0x3677E74F,-1,-1,-1,96,504
29056,913838371,0x36781123,-1,-1,-1,96,-1
29057,913862662,0x36787006,-1,-1,-1,96,-1
29058,913885555,0x3678C973,-1,-1,-1,96,-1
29059,913892740,0x3678E584,-1,-1,-1,96,-1
29060,913922474,0x367959AA,-1,-1,-1,96,-1
29061,913933719,0x36798597,-1,-1,-1,96,456
29062,913945166,0x3679B24E,-1,-1,-1,96,-1
29063,913958208,0x3679E540,-1,-1,-1,96,427
29064,913978687,0x367A353F,-1,-1,-1,96,-1
29065,913992838,0x367A6C86,-1,-1,-1,96,-1
29066,914011234,0x367AB462,-1,-1,-1,96,-1
29067,914049538,0x367B4A02,-1,-1,-1,96,593
29068,914057621,0x367B6995,-1,-1,-1,96,381
29069,914067751,0x367B9127,-1,-1,-1,96,-1
29070,914076057,0x367BB199,-1,-1,-1,96,-1
29071,914084163,0x367BD143,-1,-1,-1,96,-1
29072,914106314,0x367C27CA,-1,-1,-1,96,414
29073,914131665,0x367C8AD1,-1,-1,-1,96,-1
29074,914144891,0x367CBE7B,-1,-1,-1,96,-1
29075,914150343,0x367CD3C7,-1,-1,-1,96,-1
29076,914156311,0x367CEB17,-1,-1,-1,96,370
29077,914165808,0x367D1030,-1,-1,-1,96,-1
29078,914171689,0x367D2729,-1,-1,-1,96,399
29079,914181143,0x367D4C17,-1,-1,-1,96,-1
29080,914211234,0x367DC1A2,-1,-1,-1,96,-1
29081,914220634,0x367DE65A,-1,-1,-1,96,-1
29082,914243193,0x367E3E79,-1,-1,-1,96,-1
29083,914317895,0x367F6247,-1,-1,-1,96,-1
29084,914333796,0x367FA064,-1,-1,-1,96,-1
29085,914348306,0x367FD912,-1,-1,-1,96,-1
29086,914361422,0x36800C4E,-1,-1,-1,96,443
29087,914380556,0x3680570C,-1,-1,-1,96,-1
29088,914386221,0x36806D2D,-1,-1,-1,96,464
29089,914395088,0x36808FD0,-1,-1,-1,96,-1
29090,914404516,0x3680B4A4,-1,-1,-1,96,-1
29091,914415188,0x3680DE54,-1,-1,-1,96,-1
29092,914427671,0x36810F17,-1,-1,-1,96,370
29093,914445796,0x368155E4,-1,-1,-1,96,-1
29094,914460972,0x3681912C,-1,-1,-1,96,-1
29095,914483026,0x3681E752,-1,-1,-1,96,-1
29096,914497977,0x368221B9,-1,-1,-1,96,-1
29097,914505035,0x36823D4B,-1,-1,-1,96,-1
29098,914518840,0x36827338,-1,-1,-1,96,-1
29099,914526748,0x3682921C,-1,-1,-1,96,-1
29100,914534518,0x3682B076,-1,-1,-1,96,-1
29101,914550676,0x3682EF94,-1,-1,-1,96,-1
29102,914577895,0x368359E7,-1,-1,-1,96,-1
29103,914602076,0x3683B85C,-1,-1,-1,96,-1
29104,914609490,0x3683D552,-1,-1,-1,96,-1
29105,914642420,0x368455F4,-1,-1,-1,96,-1
29106,914649392,0x36847130,-1,-1,-1,96,-1
29107,914682226,0x3684F172,-1,-1,-1,96,520
29108,914701705,0x36853D89,-1,-1,-1,96,-1
29109,914708295,0x36855747,-1,-1,-1,96,-1
29110,914715576,0x368573B8,-1,-1,-1,96,455
29111,914727307,0x3685A18B,-1,-1,-1,96,-1
29112,914739757,0x3685D22D,-1,-1,-1,96,429
29113,914772622,0x3686528E,-1,-1,-1,96,-1
29114,914790173,0x3686971D,-1,-1,-1,96,-1
29115,914801488,0x3686C350,-1,-1,-1,96,-1
